% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
3 0 +6.119124361e+05 +6.118700761e+05 +6.118700761e+05 +6.8261e-01 +4.0529e-01 -6.9654e-01
5 0 +2.928545708e+05 +2.928122108e+05 +2.928122108e+05 +1.4115e-01 -6.3922e-01 +1.8160e-02
34 0 +2.308085666e+04 +2.303849666e+04 +2.303849666e+04 +5.4317e-01 +5.2437e-01 +1.0682e+00
38 0 +2.153450101e+03 +2.111090101e+03 +2.111090101e+03 +1.5029e-01 +4.4468e-02 +5.9695e-01
76 0 +2.125650488e+03 +2.083290488e+03 +2.083290488e+03 -3.3120e+00 -2.5829e+00 -2.5512e+00
232 0 +1.730702084e+03 +1.688342084e+03 +1.688342084e+03 +8.6541e-01 -9.2671e-01 +2.6154e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.187000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.160758829e+06 +1.160686959e+06 +1.160686959e+06 +1.1893e+00 +5.5325e-01 +1.1873e+00
3 0 +9.514284622e+05 +9.513565922e+05 +9.513565922e+05 -1.2086e+00 +6.2037e-01 -7.0415e-01
6 0 +4.572493572e+05 +4.571774872e+05 +4.571774872e+05 -1.3826e+00 +1.2209e+00 -1.8601e-02
18 0 +1.072589946e+05 +1.071871246e+05 +1.071871246e+05 +4.9879e-01 +9.0790e-01 -3.4112e+00
19 0 +7.627109419e+02 +6.908409419e+02 +6.908409419e+02 +2.4878e-01 +6.2642e-01 -3.3921e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.650000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.580448133e+07 +1.580446483e+07 +1.580446483e+07 +7.4264e-01 +2.2463e+00 +6.5486e-01
4 0 +1.526663312e+07 +1.526661662e+07 +1.526661662e+07 +3.8122e-01 -1.4954e+00 +2.6792e-01
6 0 +1.464001395e+07 +1.463999745e+07 +1.463999745e+07 -3.7897e-01 +1.0519e+00 +1.4492e+00
11 0 +1.150311373e+07 +1.150309723e+07 +1.150309723e+07 -3.3858e-01 -2.1189e+00 +1.2963e+00
13 0 +9.978311806e+06 +9.978295306e+06 +9.978295306e+06 -1.8980e+00 -1.9034e+00 +2.7834e+00
16 0 +4.930108775e+06 +4.930092275e+06 +4.930092275e+06 -9.3032e-01 -3.2159e+00 +2.9927e+00
29 0 +3.995197260e+06 +3.995180760e+06 +3.995180760e+06 +2.9098e+00 +3.3746e-01 +1.1711e+00
33 0 +8.836220677e+04 +8.834570677e+04 +8.834570677e+04 +2.5092e+00 +3.9166e-01 +4.3451e+00
129 0 +2.233212787e+04 +2.231562787e+04 +2.231562787e+04 +3.0894e+00 +2.0266e+00 +4.0648e+00
159 0 +1.171388586e+04 +1.169738586e+04 +1.169738586e+04 +7.5405e-01 -2.2632e+00 +4.8624e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.482904402e+06 +8.483904402e+06 +8.483904402e+06 +8.9991e-02 -5.4619e-01 +1.7946e+00
2 0 +4.748863421e+06 +4.749863421e+06 +4.749863421e+06 +9.1568e-01 +1.4747e-02 +4.9375e-01
3 0 +4.099448329e+06 +4.100448329e+06 +4.100448329e+06 +2.5542e+00 +1.9169e+00 -8.7349e-01
4 0 +4.306027808e+05 +4.316027808e+05 +4.316027808e+05 +2.8384e-01 -3.1090e-01 -1.7772e+00
11 0 +1.644454822e+03 +2.644454822e+03 +2.644454822e+03 +4.8654e-01 -3.5747e+00 +5.6585e-01
12 0 +5.258942464e+02 +1.525894246e+03 +1.525894246e+03 -2.9072e-02 -3.4900e+00 +1.4591e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.091502206e+07 +2.091402206e+07 +2.091402206e+07 +4.3881e-01 +8.8799e-01 -1.5476e+00
2 0 +1.033795975e+07 +1.033695975e+07 +1.033695975e+07 -2.0136e-02 -1.3019e+00 +3.2094e-01
4 0 +7.043067158e+06 +7.042067158e+06 +7.042067158e+06 -2.3605e+00 +2.1927e-01 -1.3178e+00
21 0 +3.414499841e+06 +3.413499841e+06 +3.413499841e+06 -6.1485e-01 -2.4086e+00 -6.4102e-01
63 0 +1.021525118e+06 +1.020525118e+06 +1.020525118e+06 -3.9159e+00 -2.2160e+00 +1.6013e+00
94 0 +8.299644047e+05 +8.289644047e+05 +8.289644047e+05 -2.6396e+00 -1.7232e+00 -1.6724e+00
97 0 +1.219805119e+05 +1.209805119e+05 +1.209805119e+05 -3.4076e+00 -1.8329e+00 -2.0500e+00
100 0 +7.594261774e+03 +6.594261774e+03 +6.594261774e+03 -4.3340e+00 -1.4351e+00 -2.5234e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.527400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.763058791e+06 +1.762906051e+06 +1.762906051e+06 +5.6668e-01 -2.0106e+00 -5.6262e-01
3 0 +5.255372116e+04 +5.240098116e+04 +5.240098116e+04 +1.1126e-01 +1.8536e-01 +6.3303e-01
4 0 +3.385192616e+04 +3.369918616e+04 +3.369918616e+04 -6.3023e-01 -1.6182e+00 +7.4316e-02
8 0 +2.621882595e+04 +2.606608595e+04 +2.606608595e+04 +1.4537e+00 -9.4261e-01 +1.9452e+00
58 0 +3.503429839e+03 +3.350689839e+03 +3.350689839e+03 +2.6575e-01 +1.4251e+00 +2.8708e-01
