% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.510450384e+05 +1.509394784e+05 +1.509394784e+05 +7.2843e-01 -6.5368e-01 +9.0249e-01 -4.8149e-01 +6.7442e-01 -8.9062e-01 -2.5120e+00 -2.2023e-01 -1.8443e+00 -1.7946e+00
54 0 +1.452337802e+05 +1.451282202e+05 +1.451282202e+05 +1.1295e+00 -7.2484e-01 +3.5782e+00 +6.3008e-01 -2.7415e+00 +1.4044e-02 -2.5155e+00 -1.7177e+00 +8.3945e-01 -1.6514e+00
337 0 +1.224597376e+05 +1.223541776e+05 +1.223541776e+05 -1.8577e+00 -4.3514e+00 -6.4790e-01 -2.4718e+00 +2.6533e-01 -1.4289e+00 +2.1368e-01 -2.5610e+00 -9.8954e-01 -1.6313e+00
338 0 +4.724872900e+03 +4.619312900e+03 +4.619312900e+03 -2.7495e+00 -4.7061e+00 +3.1395e-01 -3.2795e+00 +6.8765e-02 -1.1267e+00 -1.4070e+00 -3.7304e+00 -4.0523e+00 -2.5178e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.803000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.329612440e+05 +1.330592740e+05 +1.330592740e+05 +1.3459e+00 -2.2223e-01 -1.3051e+00 -4.2830e-01 -1.4550e+00 -6.4532e-01 +8.7400e-01 +1.2065e+00 +1.9210e+00 +3.2060e-01
32 0 +1.134433962e+05 +1.135414262e+05 +1.135414262e+05 -1.3260e+00 +1.1315e+00 -4.7435e-01 -3.2905e+00 -2.1290e+00 -1.1623e-01 +2.5525e-01 +2.4198e+00 -1.2978e+00 +1.7371e+00
64 0 +9.758343287e+04 +9.768146287e+04 +9.768146287e+04 +2.0675e+00 -3.1573e+00 +6.3915e-01 +1.7201e+00 +3.1961e-01 -9.7379e-01 +4.4527e+00 +2.8653e+00 -1.1028e+00 +2.4148e+00
67 0 +9.053796246e+04 +9.063599246e+04 +9.063599246e+04 +1.0051e+00 -1.7068e+00 -6.3389e-01 +2.7785e+00 -1.2344e-01 -3.8558e+00 +4.7328e+00 +4.1711e+00 -2.0506e+00 +1.9100e+00
105 0 +8.096250862e+04 +8.106053862e+04 +8.106053862e+04 +6.0492e-01 -1.2363e+00 +1.7922e-01 -1.3981e+00 -2.4858e+00 +1.8891e+00 +8.8410e-01 +2.1116e+00 -4.4289e+00 -1.6288e+00
112 0 +6.775662093e+04 +6.785465093e+04 +6.785465093e+04 +1.2696e-01 -1.5873e+00 -2.5988e-02 -2.1607e+00 -1.0775e+00 +9.3329e-01 +1.9312e+00 +3.6328e+00 -3.1887e+00 -1.5665e+00
