% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
25 0 +5.865298076e+00 -8.041470192e+01 -8.041470192e+01 -2.8282e+00 -1.5147e+00 -1.9480e+00
29 0 +1.974732278e+00 -8.430526772e+01 -8.430526772e+01 -1.1015e+00 +1.1850e+00 +1.8685e+00
253 0 +1.460203081e+00 -8.481979692e+01 -8.481979692e+01 -1.7823e+00 +1.5062e+00 +2.6429e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.224000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.363985936e+01 +4.587985936e+01 +4.587985936e+01 -6.4693e-01 -1.5194e+00 -1.1462e-01
8 0 +9.416907786e+00 +3.165690779e+01 +3.165690779e+01 +3.8170e+00 -2.2101e+00 -2.8210e+00
18 0 +3.002721381e-02 +2.227002721e+01 +2.227002721e+01 +1.9717e+00 +1.6160e+00 +2.3293e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.301000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.729769361e+01 +4.287693615e+00 +4.287693615e+00 +4.0173e-01 -1.1790e+00 -4.1592e-01
3 0 +2.454647542e+01 +1.536475419e+00 +1.536475419e+00 -1.9079e+00 +6.8881e-01 -5.4748e-01
5 0 +1.810254048e+01 -4.907459523e+00 -4.907459523e+00 -1.1935e+00 -3.8441e-01 -2.0824e+00
9 0 +1.496500360e+01 -8.044996403e+00 -8.044996403e+00 +2.6225e+00 +3.6445e+00 -2.1401e+00
15 0 +7.617596971e+00 -1.539240303e+01 -1.539240303e+01 -1.7769e-01 -2.9645e+00 +6.0779e-01
17 0 +3.816844737e+00 -1.919315526e+01 -1.919315526e+01 -1.1010e-01 -3.8889e+00 +2.1731e-02
68 0 +3.659345900e+00 -1.935065410e+01 -1.935065410e+01 +5.0152e-01 -2.5015e+00 -1.3297e-01
106 0 +2.983210048e+00 -2.002678995e+01 -2.002678995e+01 -2.4567e+00 -1.0094e+00 -2.8190e+00
109 0 +2.194562785e+00 -2.081543721e+01 -2.081543721e+01 -2.3092e+00 -1.5794e+00 -2.2761e+00
273 0 +5.885279455e-01 -2.242147205e+01 -2.242147205e+01 +2.5109e+00 -3.2792e+00 +3.4030e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.323700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.740230980e+01 -3.049676902e+02 -3.049676902e+02 +1.0728e+00 -1.5575e+00 +7.8709e-01
4 0 +1.378008512e+01 -3.185899149e+02 -3.185899149e+02 +6.9351e-01 +1.8433e+00 -1.5506e+00
15 0 +2.681750034e+00 -3.296882500e+02 -3.296882500e+02 +1.2560e+00 -2.7789e+00 +7.1902e-01
40 0 +2.099825193e+00 -3.302701748e+02 -3.302701748e+02 +3.2550e+00 -3.4525e+00 -3.0653e+00
51 0 +1.991586401e+00 -3.303784136e+02 -3.303784136e+02 +1.5395e-01 -3.8989e+00 +2.1215e+00
109 0 +7.085487335e-01 -3.316614513e+02 -3.316614513e+02 +2.8414e-01 -2.8261e+00 +8.0295e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.231300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.226008744e+01 -1.108699126e+02 -1.108699126e+02 -1.3785e+00 -4.3246e-01 +1.4070e+00
7 0 +7.928689004e+00 -1.152013110e+02 -1.152013110e+02 +5.9767e-01 -7.3351e-01 -1.3495e+00
19 0 +3.378785607e+00 -1.197512144e+02 -1.197512144e+02 -5.4570e-02 -7.7014e-02 -3.6645e+00
49 0 +4.946201639e-01 -1.226353798e+02 -1.226353798e+02 +1.3511e+00 -7.8098e-01 -9.4579e-01
76 0 +1.867291578e-01 -1.229432708e+02 -1.229432708e+02 +2.9496e+00 -1.5369e+00 -2.4683e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.537900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.433808456e+01 -1.194519154e+02 -1.194519154e+02 -6.6033e-01 -1.5172e+00 +8.6602e-01
2 0 +7.772783665e+00 -1.460172163e+02 -1.460172163e+02 +1.5928e+00 -2.0009e-01 +6.9787e-01
12 0 +2.111568583e+00 -1.516784314e+02 -1.516784314e+02 -9.4686e-01 +1.5251e+00 +2.7325e+00
89 0 +1.916907786e+00 -1.518730922e+02 -1.518730922e+02 +4.2732e+00 +2.5194e+00 +2.6828e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.860000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.535024321e+00 -3.906497568e+01 -3.906497568e+01 -7.3894e-01 +5.3426e-02 -1.2834e+00
6 0 +8.874981199e+00 -3.972501880e+01 -3.972501880e+01 -1.9810e+00 -4.7679e-01 -8.0404e-01
7 0 +8.020304531e+00 -4.057969547e+01 -4.057969547e+01 +4.3619e-01 +1.5778e+00 -8.1055e-01
17 0 +2.379672156e+00 -4.622032784e+01 -4.622032784e+01 -1.6863e+00 -1.9154e-01 +2.3658e-01
59 0 +2.250332956e+00 -4.634966704e+01 -4.634966704e+01 -8.5517e-01 -2.0843e-01 -6.5989e-01
207 0 +2.066280579e+00 -4.653371942e+01 -4.653371942e+01 +1.9769e+00 +1.4511e+00 +3.4770e+00
247 0 +1.894163298e+00 -4.670583670e+01 -4.670583670e+01 -1.1479e+00 +2.8659e-01 -5.6033e-01
285 0 +1.213702179e+00 -4.738629782e+01 -4.738629782e+01 -2.7274e+00 -2.0701e+00 -3.1508e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.770000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.162425530e+01 +7.932425530e+01 +7.932425530e+01 -4.8256e-01 +8.8759e-01 +3.1197e-01
4 0 +1.999443592e+01 +4.769443592e+01 +4.769443592e+01 +1.1418e+00 +2.9614e-01 -3.2513e-01
8 0 +1.983359080e+01 +4.753359080e+01 +4.753359080e+01 +2.3201e+00 +8.6252e-01 +7.6605e-02
10 0 +9.867623849e+00 +3.756762385e+01 +3.756762385e+01 +3.5181e+00 -1.6279e+00 -5.5843e-01
13 0 +6.806311078e+00 +3.450631108e+01 +3.450631108e+01 +2.6405e+00 -9.5295e-02 -2.1839e+00
24 0 +5.887021689e+00 +3.358702169e+01 +3.358702169e+01 -2.6528e+00 -2.5609e+00 +1.1168e+00
149 0 +2.050872920e+00 +2.975087292e+01 +2.975087292e+01 -2.0894e+00 -8.9467e-01 -3.5811e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.993000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.625921023e+00 +3.955592102e+01 +3.955592102e+01 -7.8428e-01 +2.1559e+00 +5.9083e-01
4 0 +8.519445971e+00 +3.844944597e+01 +3.844944597e+01 +7.2708e-01 +7.0772e-01 +1.2823e+00
5 0 +7.337091195e+00 +3.726709119e+01 +3.726709119e+01 +1.7832e+00 -9.0102e-01 +7.4142e-01
11 0 +4.126428511e+00 +3.405642851e+01 +3.405642851e+01 +1.6924e+00 -5.9862e-01 -2.0030e-01
38 0 +2.193578263e+00 +3.212357826e+01 +3.212357826e+01 -2.6160e+00 -2.8487e+00 -3.8479e+00
50 0 +1.960366817e+00 +3.189036682e+01 +3.189036682e+01 -1.6802e+00 -2.8999e+00 -8.7858e-01
194 0 +9.226519456e-01 +3.085265195e+01 +3.085265195e+01 -6.8277e-01 +7.6086e-01 +8.1578e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.983000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.096411345e+01 -8.865886553e+00 -8.865886553e+00 -7.6933e-01 +3.4850e-01 +1.9798e+00
13 0 +2.557804668e+00 -1.727219533e+01 -1.727219533e+01 +2.4791e+00 +1.3048e+00 +3.9387e-01
64 0 +4.899622756e-01 -1.934003772e+01 -1.934003772e+01 -9.4419e-01 +1.5731e+00 +7.7097e-01
172 0 +1.101717222e-01 -1.971982828e+01 -1.971982828e+01 +3.7098e-01 +1.1843e+00 +9.5338e-01
