% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.622368996e+01 -3.290631004e+01 -3.290631004e+01 +3.9184e-01 +7.0058e-01 +1.0371e+00
59 0 +5.155663211e+00 -4.397433679e+01 -4.397433679e+01 -2.8097e+00 -1.6972e+00 +3.8552e+00
98 0 +2.160799385e+00 -4.696920062e+01 -4.696920062e+01 -1.1038e+00 +1.5400e+00 +2.2664e+00
253 0 +1.673095503e+00 -4.745690450e+01 -4.745690450e+01 +2.9527e+00 +1.4902e+00 +2.5708e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.563100601e+01 +3.733610060e+02 +3.733610060e+02 -6.1724e-01 -1.9367e+00 -9.1294e-01
2 0 +6.270710950e+01 +3.604371095e+02 +3.604371095e+02 -1.2368e+00 -4.1918e-01 -4.5409e-02
3 0 +5.539552044e+01 +3.531255204e+02 +3.531255204e+02 +6.8158e-02 +4.3885e-01 +4.7427e-01
10 0 +5.222197262e+01 +3.499519726e+02 +3.499519726e+02 -2.1006e+00 +9.0497e-03 +2.2521e+00
11 0 +4.439318889e+01 +3.421231889e+02 +3.421231889e+02 -1.8115e+00 -7.4659e-01 +1.9342e+00
17 0 +4.173079474e+01 +3.394607947e+02 +3.394607947e+02 -1.3028e+00 +4.0927e+00 -7.3202e-01
19 0 +1.810482745e+01 +3.158348274e+02 +3.158348274e+02 +7.6287e-01 +2.0857e+00 +6.8273e-01
25 0 +9.845153563e+00 +3.075751536e+02 +3.075751536e+02 -1.0358e+00 +4.1425e+00 +2.3267e+00
28 0 +7.062126412e+00 +3.047921264e+02 +3.047921264e+02 -2.1110e+00 +4.0745e+00 +7.4050e-01
69 0 +4.028464901e+00 +3.017584649e+02 +3.017584649e+02 -7.4304e-01 +4.4837e+00 +1.2787e+00
224 0 +1.575987713e-01 +2.978875988e+02 +2.978875988e+02 -1.8302e+00 +9.4414e-01 +3.2077e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.157000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.863873376e+01 +1.202087338e+02 +1.202087338e+02 -5.1705e-01 -2.1674e+00 +1.8537e+00
2 0 +4.522056648e+01 +9.679056648e+01 +9.679056648e+01 +1.3516e+00 -3.8058e-03 +1.2864e+00
5 0 +2.847827835e+01 +8.004827835e+01 +8.004827835e+01 +2.2679e+00 -6.2611e-01 +2.8606e-01
9 0 +3.789925569e+00 +5.535992557e+01 +5.535992557e+01 +2.4975e+00 +1.7498e+00 -3.3278e+00
135 0 +1.774208949e+00 +5.334420895e+01 +5.334420895e+01 -5.2511e-01 +1.6437e+00 -3.9495e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.527100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.151615324e+01 +2.242261532e+02 +2.242261532e+02 -1.1278e+00 +1.2128e+00 +6.9772e-01
2 0 +7.056058590e+01 +2.232705859e+02 +2.232705859e+02 -1.8431e+00 +3.8915e-01 -4.6602e-01
3 0 +6.433291299e+01 +2.170429130e+02 +2.170429130e+02 -2.0058e-01 -5.3179e-01 +5.1282e-01
5 0 +4.451844199e+01 +1.972284420e+02 +1.972284420e+02 -1.2543e+00 -1.3266e+00 +4.4338e-01
8 0 +4.342731428e+01 +1.961373143e+02 +1.961373143e+02 -1.5228e+00 +1.0673e+00 -3.5846e+00
9 0 +2.046437295e+01 +1.731743729e+02 +1.731743729e+02 -2.3587e+00 -8.0497e-01 -3.7093e+00
15 0 +1.460015008e+01 +1.673101501e+02 +1.673101501e+02 +6.9523e-01 -2.4673e+00 +3.8355e+00
39 0 +7.868092405e+00 +1.605780924e+02 +1.605780924e+02 -1.1957e+00 -3.3976e+00 -2.5587e-01
40 0 +3.516165957e+00 +1.562261660e+02 +1.562261660e+02 +2.7835e-01 -2.4961e+00 +1.3757e+00
70 0 +2.752053936e+00 +1.554620539e+02 +1.554620539e+02 +4.2274e-01 -2.3566e+00 +2.9884e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.980000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.994565635e+01 +1.697456564e+02 +1.697456564e+02 -9.8920e-02 -1.4731e+00 -6.4316e-01
2 0 +6.954060582e+01 +1.693406058e+02 +1.693406058e+02 +1.3059e-02 +1.6097e-01 -9.5569e-02
3 0 +3.270781977e+01 +1.325078198e+02 +1.325078198e+02 +4.8898e-01 +2.9034e-02 -1.4331e+00
28 0 +2.100303338e+01 +1.208030334e+02 +1.208030334e+02 +1.4985e+00 +3.5091e+00 -2.2318e-01
35 0 +1.176543090e+01 +1.115654309e+02 +1.115654309e+02 -1.0633e+00 -4.3631e+00 -4.4766e-01
99 0 +8.503107245e+00 +1.083031072e+02 +1.083031072e+02 +7.5991e-01 -4.2886e+00 -8.5219e-01
166 0 +7.462292332e+00 +1.072622923e+02 +1.072622923e+02 +1.2296e+00 +1.0487e+00 -2.2025e+00
214 0 +7.210383209e+00 +1.070103832e+02 +1.070103832e+02 +6.2194e-02 -3.5036e-02 +3.2401e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.194100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.094800554e+01 -5.846199446e+01 -5.846199446e+01 +1.7443e+00 -8.1979e-01 +6.6854e-01
5 0 +5.776735261e+01 -6.164264739e+01 -6.164264739e+01 +5.0187e-01 -1.6014e+00 +1.3022e+00
6 0 +3.166753033e+01 -8.774246967e+01 -8.774246967e+01 -5.0470e-01 -1.0508e+00 +1.4920e+00
22 0 +8.416095835e+00 -1.109939042e+02 -1.109939042e+02 +1.7086e+00 -2.4878e+00 +1.1185e+00
108 0 +4.088384346e+00 -1.153216157e+02 -1.153216157e+02 -2.4595e+00 -3.9736e+00 -2.5332e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.077000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.953883036e+01 +4.030883036e+01 +4.030883036e+01 -4.1208e-01 -2.5378e-01 +1.1132e-01
5 0 +1.836324776e+01 +2.913324776e+01 +2.913324776e+01 -7.1731e-01 -1.4098e+00 +7.0048e-02
6 0 +1.714877733e+01 +2.791877733e+01 +2.791877733e+01 -1.1009e-02 -7.9514e-01 -2.3695e-03
29 0 +3.616927053e+00 +1.438692705e+01 +1.438692705e+01 +4.5482e+00 -4.8437e-01 -1.6075e+00
56 0 +1.371504681e-01 +1.090715047e+01 +1.090715047e+01 -7.7187e-01 -2.2194e+00 -3.0105e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.271537989e+01 +6.408537989e+01 +6.408537989e+01 -4.1237e-01 -5.0529e-01 +6.5634e-01
2 0 +8.905647805e+00 +3.027564780e+01 +3.027564780e+01 +7.6456e-01 -7.2027e-01 -1.2405e+00
104 0 +2.144364269e+00 +2.351436427e+01 +2.351436427e+01 +1.9345e+00 -1.3294e+00 +3.4040e+00
249 0 +1.877158488e+00 +2.324715849e+01 +2.324715849e+01 +2.7126e+00 +3.8647e+00 -1.9675e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.673000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.761541566e+01 +7.434541566e+01 +7.434541566e+01 +2.1213e-01 +3.4192e-02 -5.7360e-01
2 0 +4.863738427e+01 +6.536738427e+01 +6.536738427e+01 +2.9116e-01 -9.7078e-01 -5.1980e-01
5 0 +2.309587466e+01 +3.982587466e+01 +3.982587466e+01 +1.2170e+00 +9.8716e-01 -6.1081e-01
14 0 +2.270027901e+01 +3.943027901e+01 +3.943027901e+01 -8.7297e-01 -4.7531e+00 -1.1818e+00
17 0 +1.634476207e+01 +3.307476207e+01 +3.307476207e+01 -9.8333e-02 -4.5074e+00 -9.7209e-01
27 0 +1.216489474e+01 +2.889489474e+01 +2.889489474e+01 +2.9779e+00 +7.9438e-01 -9.8992e-03
36 0 +7.743550483e+00 +2.447355048e+01 +2.447355048e+01 +1.7950e+00 +6.8424e-01 -3.3914e+00
58 0 +7.491100415e+00 +2.422110041e+01 +2.422110041e+01 +2.6044e+00 -1.5053e-01 +1.8748e-01
97 0 +4.281673766e+00 +2.101167377e+01 +2.101167377e+01 +1.7633e+00 +6.3826e-01 -3.9136e+00
149 0 +1.181566821e+00 +1.791156682e+01 +1.791156682e+01 -1.7453e+00 +8.1054e-01 +2.6993e-01
259 0 +3.963095456e-03 +1.673396310e+01 +1.673396310e+01 -1.1579e+00 -2.3475e+00 -2.2380e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.893518512e+01 +1.018935185e+03 +1.018935185e+03 -4.4853e-01 +7.2514e-02 -1.4977e+00
18 0 +1.820499000e+01 +1.018204990e+03 +1.018204990e+03 +8.6200e-01 +1.1947e+00 -2.4615e+00
25 0 +1.959531361e+00 +1.001959531e+03 +1.001959531e+03 -2.1423e+00 -3.4981e+00 +9.3881e-01
141 0 +5.807720569e-01 +1.000580772e+03 +1.000580772e+03 +9.3565e-01 -2.7203e+00 -2.4421e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.079600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.690216515e+01 -3.105783485e+01 -3.105783485e+01 +1.9157e-01 -1.2154e-01 +1.1553e+00
2 0 +1.905921370e+01 -8.890078630e+01 -8.890078630e+01 +4.1074e-01 +3.2219e-01 -1.3355e+00
39 0 +1.824329266e+01 -8.971670734e+01 -8.971670734e+01 -4.7577e+00 -9.1278e-01 +1.3796e+00
52 0 +7.657435641e+00 -1.003025644e+02 -1.003025644e+02 -1.5997e-01 -3.6919e+00 +5.8727e-01
63 0 +2.269339841e+00 -1.056906602e+02 -1.056906602e+02 -2.3590e+00 +2.8396e+00 +1.3995e+00
130 0 +1.642821471e+00 -1.063171785e+02 -1.063171785e+02 -1.8525e+00 +1.8720e+00 -4.8426e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.025900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.094090716e+01 -2.716490928e+02 -2.716490928e+02 -3.2046e-01 -9.5262e-01 -1.4456e-01
3 0 +3.047624164e+01 -2.721137584e+02 -2.721137584e+02 +1.3881e+00 +4.2671e-01 +2.1847e+00
5 0 +1.825192081e+00 -3.007648079e+02 -3.007648079e+02 +4.7269e-01 +4.4187e-01 +4.2664e-01
119 0 +6.735824372e-01 -3.019164176e+02 -3.019164176e+02 +1.3446e+00 +1.4812e+00 -2.0887e+00
170 0 +6.337678800e-02 -3.025266232e+02 -3.025266232e+02 -2.4216e-01 -8.3000e-01 -1.0551e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.065500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.933295759e+01 -2.872170424e+02 -2.872170424e+02 -9.7851e-01 -1.7995e+00 +3.8198e-01
29 0 +1.587986410e+01 -2.906701359e+02 -2.906701359e+02 -7.3487e-01 -9.5417e-01 +7.4111e-01
30 0 +1.470200402e+01 -2.918479960e+02 -2.918479960e+02 -2.5974e+00 +3.4732e-01 +1.5437e-02
47 0 +8.286130010e+00 -2.982638700e+02 -2.982638700e+02 -2.5262e+00 -2.3026e+00 +1.6962e+00
52 0 +7.239928308e+00 -2.993100717e+02 -2.993100717e+02 -3.7611e+00 -1.9514e+00 +3.7925e+00
152 0 +1.487725060e+00 -3.050622749e+02 -3.050622749e+02 -3.9429e+00 -3.5390e+00 +3.6006e+00
